BC001_ID_Cliente,BC002_Edad,BC003_Genero,BC004_Estado_civil,BC005_Nivel_educativo,BC006_Segmento_socioeconomico,BC007_Ciudad_Zona,BC008_Antiguedad_meses,BC009_Canal_captacion,BC010_Tipo_cliente,BC011_Plan,BC012_Banda_valor_RFM,BC013_Frecuencia_compra,BC014_Num_pedidos_2024,BC015_Ticket_medio_EUR,BC016_Gasto_total_2024_EUR,BC017_Categoria_principal,BC018_Variedad_categorias,BC019_Pct_pedidos_descuento,BC020_Intensidad_descuento,BC021_Metodo_pago,BC022_Renovaciones_suscripcion,BC023_Dias_desde_ultima_compra,BC024_Tiempo_medio_entrega_dias,BC025_Retrasos_entrega_num,BC026_Incidencias_registradas_num,BC027_Contactos_atencion_num,BC028_Satisfaccion_entregas,BC029_Satisfaccion_plataforma,BC030_Estado_cliente,BC031_Tipo_abandono,BC032_Razon_abandono
VC002702,52,Masculino,Casado/a,3,Alto,Madrid ,35,Ads,No suscripción,<no aplica>,5,Semanal,34,49,1591,Hogar,4,67,3,Tarjeta,0,3,1,0,1,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002703,63,Masculino,Divorciado/a,1,Alto,Barcelona,21,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,34,30,Mascotas,1,18,1,Wallet,0,25,2,0,0,0,1.0,4.0,Activo,<no informado>,<no informado>
VC002704,51,Masculino,Soltero/a,3,Bajo,Barcelona,23,Ads,No suscripción,<no aplica>,3,Quincenal,24,19,450,Alimentación,4,30,2,Tarjeta,0,238,3,2,0,1,2.0,4.0,Inactivo,Voluntario,Precio
VC002705,42,Femenino,Soltero/a,1,Medio,BCN,11,Orgánico,No suscripción,<no aplica>,3,Mensual,9,52,459,Hogar,4,44,2,Tarjeta,0,98,3,0,0,1,3.0,4.0,Inactivo,Voluntario,Precio
VC002706,52,Prefiere no decirlo,<no informado>,4,Medio,Madrid ,45,Referral,No suscripción,<no aplica>,5,Quincenal,29,36,1043,Alimentación,4,19,1,Tarjeta,0,18,1,1,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC002707,41,Femenino,Soltero/a,3,Medio,bcn,35,Email,No suscripción,<no aplica>,3,Mensual,17,30,418,Mascotas,6,24,2,Transferencia,0,25,1,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002708,39,Masculino,Casado/a,3,<no informado>,madrid,19,Orgánico,No suscripción,<no aplica>,4,Quincenal,18,30,517,Otros,5,54,3,Tarjeta,0,10,1,1,1,2,3.0,2.0,Activo,<no informado>,<no informado>
VC002709,35,Masculino,Soltero/a,4,Medio,BCN,29,Orgánico,No suscripción,<no aplica>,1,Ocasional,2,28,56,Cuidado personal,2,21,2,PayPal,0,295,4,0,0,0,2.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002710,58,Masculino,,2,Alto,Barcelona,13,Marketplace,No suscripción,<no aplica>,1,Ocasional,1,28,29,Hogar,2,55,3,Tarjeta,0,40,3,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002711,29,Masculino,Casado/a,2,Medio,valencia,12,Referral,No suscripción,<no aplica>,5,Semanal,38,38,1446,Alimentación,5,8,1,Transferencia,0,3,3,1,0,2,3.0,4.0,Activo,<no informado>,<no informado>
VC002712,57,Masculino,Viudo/a,2,Bajo,Barcelona,35,Referral,No suscripción,<no aplica>,1,Ocasional,1,23,23,Bebés,1,35,2,Tarjeta,0,131,2,1,0,1,3.0,3.0,Inactivo,Voluntario,Competencia
VC002713,45,Femenino,Casado/a,2,Medio,Barcelona,40,Orgánico,No suscripción,<no aplica>,5,Semanal,42,22,1025,Hogar,7,66,3,Wallet,0,6,5,5,2,3,2.0,4.0,Activo,<no informado>,<no informado>
VC002714,22,Femenino,Casado/a,<no informado>,Medio,Barcelona,68,Ads,No suscripción,<no aplica>,2,Mensual,5,42,201,Cuidado personal,4,15,1,,0,110,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Competencia
VC002715,43,Femenino,Divorciado/a,,Medio,Madrid ,31,Marketplace,No suscripción,<no aplica>,2,Ocasional,4,34,163,Alimentación,4,44,2,Tarjeta,0,1,2,0,0,0,4.0,3.0,Activo,<no informado>,<no informado>
VC002716,18,Masculino,<no informado>,4,Bajo,Barcelona,35,Email,No suscripción,<no aplica>,3,Mensual,13,32,430,Bebes,7,58,3,Tarjeta,0,182,2,1,0,2,3.0,4.0,Inactivo,Voluntario,Precio
VC002717,47,Masculino,Soltero/a,3,Medio,Madrid,44,Email,No suscripción,<no aplica>,5,Quincenal,24,36,864,Cuidado personal,6,26,2,PayPal,0,155,1,0,1,1,4.0,4.0,Inactivo,Voluntario,Competencia
VC002718,50,Masculino,Divorciado/a,1,Medio,Barcelona,31,Afiliados,No suscripción,<no aplica>,4,Quincenal,13,37,529,Bebés ,3,62,3,Tarjeta,0,304,2,0,1,1,3.0,4.0,Inactivo,Voluntario,Competencia
VC002719,32,Masculino,Casado/a,4,Medio,Madrid,7,Orgánico,No suscripción,<no aplica>,1,Ocasional,2,40,70,Cuidado personal,1,33,2,Tarjeta,0,42,2,0,0,2,3.0,4.0,Activo,<no informado>,<no informado>
VC002720,40,Masculino,Casado/a,5,Alto,Madrid,17,Marketplace,No suscripción,<no aplica>,4,Mensual,14,51,699,ALIMENTACIÓN,5,29,2,Wallet,0,40,1,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002721,62,Femenino,Casado/a,,Medio,Barcelona,26,Ads,No suscripción,<no aplica>,5,Mensual,15,43,805,Mascotas,3,41,2,,0,35,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC002722,33,Femenino,Casado/a,3,Bajo,Barcelona,36,Email,No suscripción,<no aplica>,1,Ocasional,1,21,20,Otros,1,18,1,Transferencia,0,81,2,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002723,26,Femenino,Soltero/a,2,Medio,BCN,3,Ads,No suscripción,<no aplica>,3,Ocasional,5,59,325,Alimentación,5,92,3,Tarjeta,0,71,2,1,0,1,2.0,3.0,Activo,<no informado>,<no informado>
VC002724,57,Masculino,Casado/a,2,Medio,Barna,42,Referral,No suscripción,<no aplica>,3,Mensual,11,33,358,Mascotas,5,67,3,Wallet,0,248,4,0,0,1,3.0,3.0,Inactivo,Voluntario,Precio
VC002725,63,Femenino,Casado/a,3,Medio,Madrid,5,Orgánico,No suscripción,<no aplica>,2,Mensual,5,38,177,Hogar,3,36,2,,0,174,2,1,1,2,3.0,4.0,Inactivo,Voluntario,Competencia
VC002726,39,Masculino,Soltero/a,2,Bajo,Valencia,120,Marketplace,No suscripción,<no aplica>,3,Quincenal,15,31,356,Otros,4,64,3,Tarjeta,0,6,4,0,0,1,2.0,3.0,Activo,<no informado>,<no informado>
VC002727,51,Masculino,Casado/a,3,Bajo,Madrid,22,Orgánico,No suscripción,<no aplica>,3,Quincenal,15,25,400,Hogar,6,47,2,Wallet,0,17,3,2,0,2,2.0,4.0,Activo,<no informado>,<no informado>
VC002728,55,Femenino,Viudo/a,4,Bajo,Madrid,55,Referral,No suscripción,<no aplica>,3,Quincenal,13,29,415,Hogar,4,57,3,Tarjeta,0,5,3,1,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002729,30,Femenino,Pareja de hecho,2,Medio,Madrid,61,Orgánico,No suscripción,<no aplica>,3,Mensual,9,55,459,Bebes,4,39,2,Wallet,0,25,3,0,1,2,3.0,3.0,Activo,<no informado>,<no informado>
VC002730,33,Femenino,Casado/a,3,Medio,Barcelona,47,Ads,No suscripción,<no aplica>,4,Mensual,17,28,496,Hogar,6,40,2,Tarjeta,0,12,2,1,2,3,3.0,3.0,Activo,<no informado>,<no informado>
VC002731,54,Femenino,Divorciado/a,4,Medio,Madrid,119,Ads,No suscripción,<no aplica>,3,Mensual,9,43,350,Mascotas,4,60,3,Transferencia,0,22,1,0,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC002732,59,Masculino,Casado/a,2,Medio,Madrid,53,Orgánico,No suscripción,<no aplica>,2,Semanal,35,11,276,Mascotas,8,55,3,Tarjeta,0,3,2,0,1,1,3.0,3.0,Activo,<no informado>,<no informado>
VC002733,46,Femenino,Soltero/a,2,Alto,Barcelona,25,Email,No suscripción,<no aplica>,5,Semanal,44,64,2716,Hogar,4,39,2,Tarjeta,0,204,2,2,3,4,2.0,4.0,Inactivo,Voluntario,Experiencia logística
VC002734,28,Masculino,Casado/a,1,Medio,Barcelona,35,Ads,No suscripción,<no aplica>,4,Mensual,11,53,541,Cuidado personal,4,76,3,Tarjeta,0,7,3,1,0,2,3.0,3.0,Activo,<no informado>,<no informado>
VC002735,63,Masculino,Soltero/a,,Medio,bcn,13,Ads,No suscripción,<no aplica>,4,Quincenal,27,21,545,Alimentación,7,79,3,PayPal,0,20,2,0,1,1,3.0,,Activo,<no informado>,<no informado>
VC002736,33,Femenino,,2,Bajo,Barcelona,41,Ads,No suscripción,<no aplica>,5,Quincenal,18,42,854,Bebés,6,72,3,Tarjeta,0,0,2,1,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC002737,35,Masculino,Viudo/a,1,Bajo,Valencia,40,Ads,No suscripción,<no aplica>,2,Mensual,5,29,142,Cuidado personal,4,65,3,Wallet,0,34,4,1,0,2,3.0,4.0,Activo,<no informado>,<no informado>
VC002738,43,Masculino,Casado/a,1,Medio,Valencia,22,Ads,No suscripción,<no aplica>,4,Mensual,14,46,684,Cuidado personal,4,76,3,Tarjeta,0,50,3,0,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC002739,58,Masculino,,3,Medio,Madrid,35,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,41,39,Otros,1,41,2,Wallet,0,5,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002740,49,Femenino,Casado/a,2,Medio,Barcelona,31,Afiliados,No suscripción,<no aplica>,5,Quincenal,19,41,967,Mascotas,5,49,2,Tarjeta,0,27,1,1,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC002741,44,Femenino,Soltero/a,1,Alto,Barcelona,76,Ads,No suscripción,<no aplica>,3,Mensual,11,28,305,Hogar,4,62,3,Tarjeta,0,57,3,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002742,45,Femenino,Pareja de hecho,4,Medio,Madrid,54,Ads,No suscripción,<no aplica>,2,Mensual,4,44,174,Hogar,3,69,3,Tarjeta,0,358,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC002743,40,Femenino,Casado/a,3,Medio,Madrid,38,Email,No suscripción,<no aplica>,5,Semanal,29,47,1213,Alimentación,4,18,1,Tarjeta,0,6,1,0,0,0,3.0,3.0,Activo,<no informado>,<no informado>
VC002744,46,Masculino,Soltero/a,2,Medio,Barcelona,13,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,38,37,Bebes,1,77,3,Tarjeta,0,2,3,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002745,18,Masculino,Divorciado/a,4,Bajo,Barcelona,19,Orgánico,No suscripción,<no aplica>,2,Mensual,8,26,252,Hogar,4,57,3,Transferencia,0,14,1,0,0,2,4.0,4.0,Activo,<no informado>,<no informado>
VC002746,35,Masculino,Soltero/a,2,Medio,Barcelona,28,Orgánico,No suscripción,<no aplica>,2,Ocasional,4,46,200,Hogar,3,75,3,PayPal,0,122,3,0,0,1,4.0,4.0,Inactivo,Voluntario,Precio
VC002747,42,Femenino,Viudo/a,2,Medio,Madrid,95,Ads,No suscripción,<no aplica>,2,Ocasional,2,63,120,Otros,1,40,2,Contra reembolso,0,312,1,0,0,0,3.0,4.0,Inactivo,Voluntario,Precio
VC002748,25,Femenino,Casado/a,4,Bajo,Valencia,27,Referral,No suscripción,<no aplica>,1,Ocasional,2,43,90,Alimentación,2,7,1,Tarjeta,0,296,4,0,0,0,2.0,4.0,Inactivo,Voluntario,Precio
VC002749,44,Masculino,Casado/a,2,Bajo,Barcelona,9,Email,No suscripción,<no aplica>,3,Mensual,17,31,454,Otros,6,43,2,Transferencia,0,1,3,0,1,1,4.0,3.0,Activo,<no informado>,<no informado>
VC002750,37,Femenino,Soltero/a,4,<no informado>,valencia,63,Marketplace,No suscripción,<no aplica>,3,Mensual,8,49,356,Hogar,4,43,2,Tarjeta,0,29,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002751,60,Femenino,Casado/a,4,Medio,Madrid,50,Orgánico,No suscripción,<no aplica>,3,Mensual,11,29,338,Bebés,6,38,2,Tarjeta,0,42,2,0,0,0,4.0,3.0,Activo,<no informado>,<no informado>
VC002752,58,Masculino,Pareja de hecho,2,Bajo,Barcelona,24,Referral,No suscripción,<no aplica>,4,Mensual,10,56,644,Alimentación,7,48,2,Tarjeta,0,12,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC002753,33,Femenino,Casado/a,1,Medio,Barcelona,70,Email,No suscripción,<no aplica>,5,Semanal,34,35,1240,Cuidado personal,7,12,1,Wallet,0,13,4,3,0,1,2.0,3.0,Activo,<no informado>,<no informado>
VC002754,37,Masculino,Divorciado/a,1,Medio,Madrid,48,Referral,No suscripción,<no aplica>,5,Semanal,43,40,1663,Bebés,8,72,3,Tarjeta,0,4,3,2,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002755,38,Femenino,Casado/a,1,Bajo,Madrid,29,Afiliados,No suscripción,<no aplica>,2,Ocasional,3,43,142,Alimentación,4,40,2,Transferencia,0,52,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC002756,34,Masculino,Divorciado/a,4,Bajo,Madrid,31,Ads,No suscripción,<no aplica>,1,Ocasional,1,28,27,Alimentación,1,40,2,Contra reembolso,0,95,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002757,41,Masculino,<no informado>,3,Medio,Valencia,9,Email,No suscripción,<no aplica>,4,Mensual,13,46,635,Hogar,5,34,2,PayPal,0,284,4,1,0,2,2.0,4.0,Inactivo,Voluntario,Atención al cliente
VC002758,30,Femenino,Casado/a,1,Medio,Barcelona,75,Orgánico,No suscripción,<no aplica>,2,Mensual,7,45,252,Cuidado Pers.,4,8,1,Contra reembolso,0,40,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002759,25,Masculino,Casado/a,3,<no informado>,Madrid,16,Referral,No suscripción,<no aplica>,1,Ocasional,2,49,101,Cuidado personal,2,47,2,Wallet,0,26,2,0,1,3,4.0,4.0,Activo,<no informado>,<no informado>
VC002760,46,Masculino,Divorciado/a,2,Bajo,Barcelona,28,Marketplace,No suscripción,<no aplica>,2,Mensual,3,49,125,Otros,2,19,1,PayPal,0,17,2,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002761,47,Masculino,Soltero/a,2,Alto,Barcelona,42,Ads,No suscripción,<no aplica>,5,Semanal,26,38,1118,Hogar,5,66,3,Tarjeta,0,345,3,2,1,2,2.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002762,29,Femenino,Divorciado/a,2,Medio,MAD,12,Orgánico,No suscripción,<no aplica>,4,Mensual,12,38,514,Alimentación,4,37,2,Contra reembolso,0,14,2,0,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC002763,50,Masculino,Casado/a,4,Medio,Valencia,2,Ads,No suscripción,<no aplica>,1,Ocasional,2,25,55,Mascotas,2,34,2,Tarjeta,0,243,4,0,0,0,2.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002764,31,Femenino,Pareja de hecho,1,Bajo,Valencia,35,Afiliados,No suscripción,<no aplica>,3,Mensual,11,26,309,Cuidado personal,4,15,1,PayPal,0,19,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC002765,42,Masculino,Soltero/a,3,<no informado>,Barna,49,Orgánico,No suscripción,<no aplica>,3,Mensual,11,33,421,Cuidado personal,5,37,2,PayPal,0,33,1,1,1,2,4.0,4.0,Activo,<no informado>,<no informado>
VC002766,49,Masculino,Pareja de hecho,1,<no informado>,Barcelona,60,Ads,No suscripción,<no aplica>,5,Semanal,43,28,1121,Cuidado personal,2,25,2,Contra reembolso,0,11,4,3,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002767,39,Masculino,Soltero/a,3,Alto,Barcelona,72,Afiliados,No suscripción,<no aplica>,3,Mensual,11,25,334,Mascotas,4,50,2,PayPal,0,141,5,1,0,1,2.0,3.0,Inactivo,Voluntario,Experiencia logística
VC002768,44,Masculino,Pareja de hecho,2,Bajo,Madrid,39,Email,No suscripción,<no aplica>,1,Ocasional,1,42,40,Otros,2,52,3,Tarjeta,0,237,3,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC002769,33,Femenino,Casado/a,1,Alto,Valencia,61,Ads,No suscripción,<no aplica>,3,Mensual,7,52,359,Otros,4,42,2,PayPal,0,17,3,0,0,0,3.0,3.0,Activo,<no informado>,<no informado>
VC002770,37,Femenino,Soltero/a,3,Medio,Valencia,47,Referral,No suscripción,<no aplica>,3,Mensual,8,63,403,Hogar,4,32,2,Tarjeta,0,52,5,1,1,2,2.0,4.0,Activo,<no informado>,<no informado>
VC002771,37,Masculino,Viudo/a,3,Bajo,Barcelona,69,Orgánico,No suscripción,<no aplica>,1,Ocasional,2,34,59,Hogar,2,25,2,Tarjeta,0,117,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC002772,30,Masculino,Pareja de hecho,2,Medio,Madrid,19,Marketplace,No suscripción,<no aplica>,2,Ocasional,4,47,174,Hogar,3,79,3,Tarjeta,0,12,3,0,0,0,4.0,,Activo,<no informado>,<no informado>
VC002773,37,Femenino,<no informado>,4,Medio,Madrid,17,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,43,42,Alimentación,1,43,2,PayPal,0,250,3,0,0,0,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002774,20,Femenino,Casado/a,2,Medio,Madrid,49,Ads,No suscripción,<no aplica>,5,Semanal,35,39,1298,hogar,7,36,2,Tarjeta,0,3,1,3,1,2,3.0,3.0,Activo,<no informado>,<no informado>
VC002775,33,Masculino,Casado/a,3,Alto,Madrid,30,Ads,No suscripción,<no aplica>,5,Quincenal,23,76,1875,Otros,6,67,3,Contra reembolso,0,1,1,0,0,0,4.0,3.0,Activo,<no informado>,<no informado>
VC002776,36,Masculino,Casado/a,3,Medio,Valencia,102,Email,No suscripción,<no aplica>,5,Quincenal,29,36,886,Hogar,7,34,2,Tarjeta,0,0,1,1,2,3,2.0,4.0,Activo,<no informado>,<no informado>
VC002777,36,Femenino,Casado/a,4,Medio,Valencia,36,Ads,No suscripción,<no aplica>,3,Quincenal,13,28,444,Cuidado personal,4,59,3,Tarjeta,0,331,3,0,0,0,3.0,4.0,Inactivo,Voluntario,Competencia
VC002778,36,Femenino,Soltero/a,3,Medio,Madrid,12,Afiliados,No suscripción,<no aplica>,2,Mensual,12,31,266,Mascotas,3,17,1,Transferencia,0,340,4,1,1,5,2.0,4.0,Inactivo,Voluntario,<no informado>
VC002779,38,No binario,Soltero/a,2,Medio,Barcelona,35,Orgánico,No suscripción,<no aplica>,3,Quincenal,14,25,302,Alimentación,5,41,2,Tarjeta,0,303,2,1,1,2,2.0,4.0,Inactivo,Voluntario,Atención al cliente
VC002780,45,Masculino,Divorciado/a,4,Bajo,Madrid,60,Orgánico,No suscripción,<no aplica>,3,Mensual,7,45,333,Alimentación,4,43,2,Tarjeta,0,51,3,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002781,49,Masculino,Casado/a,4,Medio,madrid,6,Orgánico,No suscripción,<no aplica>,3,Mensual,9,47,437,Hogar,3,53,3,Tarjeta,0,29,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC002782,31,Femenino,Viudo/a,5,Medio,Madrid,82,Orgánico,No suscripción,<no aplica>,3,Quincenal,15,24,404,Otros,5,20,1,Contra reembolso,0,297,4,3,0,2,2.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002783,25,Masculino,Soltero/a,1,Medio,Barcelona,30,Ads,No suscripción,<no aplica>,5,Quincenal,18,44,801,Alimentación,7,81,3,Tarjeta,0,329,2,1,3,4,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002784,26,Masculino,<no informado>,3,Bajo,Madrid,19,Orgánico,No suscripción,<no aplica>,2,Mensual,7,30,241,Otros,4,69,3,Tarjeta,0,39,2,0,0,2,4.0,3.0,Activo,<no informado>,<no informado>
VC002785,33,Femenino,Casado/a,3,Medio,madrid,3,Referral,No suscripción,<no aplica>,5,Quincenal,22,53,1524,Bebés,5,18,1,Tarjeta,0,312,2,0,0,0,2.0,3.0,Inactivo,Involuntario,Fraude/impago
VC002786,35,Masculino,Pareja de hecho,3,Bajo,BARCELONA ,18,Orgánico,No suscripción,<no aplica>,1,Ocasional,3,28,92,Mascotas,3,46,2,PayPal,0,45,3,0,0,0,1.0,4.0,Activo,<no informado>,<no informado>
VC002787,30,Masculino,Casado/a,<no informado>,Alto,Madrid,7,Ads,No suscripción,<no aplica>,5,Semanal,41,53,2007,Otros,6,71,3,Wallet,0,4,2,0,1,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002788,23,Femenino,Divorciado/a,3,Medio,Barcelona,14,Ads,No suscripción,<no aplica>,4,Mensual,15,36,525,Alimentación,7,45,2,Contra reembolso,0,348,2,2,0,1,3.0,2.0,Inactivo,Voluntario,Atención al cliente
VC002789,34,Masculino,Casado/a,3,<no informado>,Valencia,21,Ads,No suscripción,<no aplica>,3,Quincenal,17,35,357,Alimentación,6,66,3,Transferencia,0,198,2,0,3,5,3.0,4.0,Inactivo,Voluntario,Experiencia logística
VC002790,41,Masculino,Casado/a,2,Medio,Madrid,26,Orgánico,No suscripción,<no aplica>,3,Mensual,9,43,334,Alimentación,6,53,3,PayPal,0,27,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002791,46,Masculino,Soltero/a,2,Medio,Barcelona,10,Email,No suscripción,<no aplica>,3,Mensual,8,45,428,Cuidado personal,3,15,1,Wallet,0,348,2,0,0,1,3.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002792,32,Masculino,Casado/a,2,Alto,Barcelona,45,Ads,No suscripción,<no aplica>,3,Mensual,8,47,392,Alimentación,3,84,3,Tarjeta,0,55,2,0,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC002793,34,Femenino,Divorciado/a,1,Medio,Barcelona,38,Marketplace,No suscripción,<no aplica>,1,Ocasional,2,50,105,Cuidado personal,2,22,2,Tarjeta,0,59,3,0,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC002794,28,Femenino,Soltero/a,2,,Madrid,12,Marketplace,No suscripción,<no aplica>,4,Quincenal,20,37,664,ALIMENTACIÓN,6,34,2,Tarjeta,0,11,2,1,2,4,2.0,4.0,Activo,<no informado>,<no informado>
VC002795,39,Masculino,Pareja de hecho,2,Medio,Barcelona,24,Ads,No suscripción,<no aplica>,3,Mensual,9,50,475,Hogar,5,76,3,Wallet,0,190,2,1,0,1,4.0,4.0,Inactivo,Voluntario,Competencia
VC002796,29,Masculino,Soltero/a,3,Medio,Barcelona,12,Ads,No suscripción,<no aplica>,5,Mensual,16,52,859,Bebés,4,33,2,PayPal,0,44,4,1,1,2,1.0,3.0,Activo,<no informado>,<no informado>
VC002797,46,Femenino,Divorciado/a,3,Medio,Madrid,18,Ads,No suscripción,<no aplica>,4,Quincenal,20,22,493,Cuidado personal,7,64,3,Tarjeta,0,5,2,0,0,0,3.0,3.0,Activo,<no informado>,<no informado>
VC002798,18,Masculino,<no informado>,4,<no informado>,Madrid,20,Orgánico,No suscripción,<no aplica>,4,Mensual,16,43,750,Hogar,6,31,2,Tarjeta,0,15,4,0,1,2,2.0,4.0,Activo,<no informado>,<no informado>
VC002799,35,Femenino,Casado/a,3,Medio,Barcelona,120,Referral,No suscripción,<no aplica>,3,Quincenal,19,18,430,Alimentación,5,41,2,PayPal,0,21,2,0,1,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002800,43,Masculino,Soltero/a,3,Medio,Barcelona,25,Ads,No suscripción,<no aplica>,4,Mensual,13,56,520,Mascotas,6,15,1,Transferencia,0,212,3,0,0,0,3.0,4.0,Inactivo,Voluntario,Precio
VC002801,41,Femenino,Casado/a,2,Bajo,Madrid,17,Ads,No suscripción,<no aplica>,1,Ocasional,2,32,71,Cuidado personal,2,58,3,Transferencia,0,88,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002802,71,Femenino,Soltero/a,4,Bajo,Barcelona,56,Ads,No suscripción,<no aplica>,1,Ocasional,2,49,97,Alimentación,1,51,3,Tarjeta,0,279,3,0,0,1,3.0,3.0,Inactivo,Voluntario,Precio
VC002803,43,Masculino,Casado/a,1,Medio,Madrid,57,Orgánico,No suscripción,<no aplica>,5,Quincenal,27,37,1032,Otros,4,22,2,Tarjeta,0,26,2,0,1,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002804,27,Masculino,Soltero/a,<no informado>,Medio,Madrid,8,Referral,No suscripción,<no aplica>,5,Semanal,29,33,1035,Cuidado personal,6,24,2,Tarjeta,0,12,2,1,4,6,,4.0,Activo,<no informado>,<no informado>
VC002805,38,Masculino,Casado/a,,Medio,Barcelona,14,Ads,No suscripción,<no aplica>,5,Semanal,43,53,2701,Hogar,9,68,3,Tarjeta,0,328,2,3,4,8,3.0,4.0,Inactivo,Voluntario,Experiencia logística
VC002806,18,Masculino,Soltero/a,2,Bajo,Barcelona,64,Referral,No suscripción,<no aplica>,1,Ocasional,1,40,39,Hogar,1,25,2,Wallet,0,23,1,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC002807,38,Masculino,Soltero/a,2,Alto,Barcelona,29,Orgánico,No suscripción,<no aplica>,5,Quincenal,28,71,2302,Otros,4,22,2,Tarjeta,0,4,3,1,2,3,3.0,4.0,Activo,<no informado>,<no informado>
VC002808,29,Masculino,Soltero/a,1,Medio,Valencia,32,Email,No suscripción,<no aplica>,3,Quincenal,16,24,343,Cuidado personal,4,37,2,Transferencia,0,90,4,2,1,2,1.0,4.0,Inactivo,Involuntario,Fraude/impago
VC002809,50,Masculino,Casado/a,2,Bajo,Valencia,43,Ads,No suscripción,<no aplica>,4,Quincenal,15,57,694,Bebés,3,61,3,PayPal,0,24,3,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC002810,32,Masculino,Casado/a,2,Medio,Madrid,24,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,28,28,Alimentación,1,9,1,Wallet,0,280,1,0,0,1,4.0,4.0,Inactivo,Voluntario,Competencia
VC002811,38,Femenino,Soltero/a,3,Bajo,Barcelona,57,Referral,No suscripción,<no aplica>,3,Quincenal,21,23,472,Alimentación,5,36,2,Tarjeta,0,26,2,1,0,1,2.0,3.0,Activo,<no informado>,<no informado>
VC002812,31,Masculino,Casado/a,2,Medio,Barcelona,28,Orgánico,No suscripción,<no aplica>,2,Ocasional,3,60,226,Hogar,3,46,2,PayPal,0,333,2,0,0,1,3.0,3.0,Inactivo,Voluntario,<no informado>
VC002813,60,Femenino,Divorciado/a,3,Medio,Valencia,12,Orgánico,No suscripción,<no aplica>,1,Ocasional,3,22,70,Hogar,2,50,2,Tarjeta,0,18,3,1,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC002814,35,Masculino,Soltero/a,4,<no informado>,Valencia,68,Email,No suscripción,<no aplica>,2,Mensual,5,43,261,Cuidado personal,2,44,2,Tarjeta,0,9,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC002815,61,Femenino,Divorciado/a,3,Medio,Barcelona,60,Ads,No suscripción,<no aplica>,2,Ocasional,3,52,159,Hogar,2,64,3,Wallet,0,49,1,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
