ID Empleado,Edad,Género,Estado civil,Nivel educativo,Especialización,Años trabajando,Compañías empleadoras,Departamento,Cargo,Banda laboral,Sede,Frecuencia de viajes,Distancia al hogar,Ingresos mensuales,Nivel de stock options,Horas extraordinarias,Sesiones de formación,Años en la empresa,Años en el cargo,Años sin promocionar,Años con el mismo jefe,% Incremento salarial,Rendimiento,Satisfacción con el trabajo,Satisfacción con el ambiente,Satisfacción con las relaciones,Nivel de involucración,Balance de la vida laboral,Estado de la relación laboral,Tipo de desvinculación,Razón de la desvinculación
ECU-0508,29.0,Femenino,Casado,2,Medicina,6,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,3,5561,1,No,5,6,0,1,2,14,3,3,2,1,3,2,Activa,,
ECU-0509,35.0,Masculino,Soltero,4,Ciencias de la vida,17,1,Investigación y desarrollo,Investigador,2,Barcelona,Viajes ocasionales,6,6646,0,No,3,17,11,11,8,13,3,4,2,2,1,3,Activa,,
ECU-0510,33.0,Masculino,Divorciado,3,Ciencias de la vida,15,3,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes frecuentes,6,7725,1,No,2,13,11,4,7,23,4,4,3,3,3,1,Activa,,
ECU-0511,54.0,Masculino,Casado,4,Medicina,16,2,Recursos humanos,Gestor de personal,3,Madrid,Viajes ocasionales,19,10725,1,No,1,9,7,7,1,15,3,2,3,3,3,4,Activa,,
ECU-0512,36.0,Masculino,Divorciado,2,Medicina,13,2,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes ocasionales,9,8847,1,Sí,2,3,2,0,2,11,3,2,2,3,2,3,Activa,,
ECU-0513,27.0,Masculino,Soltero,4,Medicina,5,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,3,2045,0,No,0,4,2,1,1,13,3,4,1,4,2,3,Activa,,
ECU-0514,20.0,Masculino,Soltero,1,Medicina,1,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,10,1009,0,Sí,5,1,0,1,1,11,3,3,4,4,3,3,Finalizada,Voluntaria,Dimisión
ECU-0515,33.0,Masculino,Soltero,3,Ciencias de la vida,10,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes frecuentes,3,3348,0,Sí,3,10,8,9,7,11,3,1,1,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-0516,35.0,Masculino,Casado,3,Ciencias de la vida,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Sin desplazamientos,3,1281,2,No,3,1,0,0,0,18,3,3,3,3,2,3,Activa,,
ECU-0517,23.0,Masculino,Casado,3,Medicina,5,2,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,4,2819,1,No,3,3,2,0,2,16,3,1,1,1,4,4,Activa,,
ECU-0518,25.0,Masculino,Casado,3,Ciencias de la vida,4,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,8,4851,1,No,4,3,2,1,2,22,4,2,4,3,4,3,Activa,,
ECU-0519,38.0,Femenino,Soltero,4,Marketing,8,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,7,4028,0,No,2,7,7,0,5,20,4,4,4,1,2,3,Activa,,
ECU-0520,29.0,Masculino,Divorciado,4,Ciencias de la vida,10,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes frecuentes,1,2720,1,No,5,10,7,2,8,18,3,4,2,4,1,3,Activa,,
ECU-0521,48.0,Masculino,Casado,1,Marketing,12,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,8120,0,No,3,2,2,2,2,12,3,2,2,4,4,3,Activa,,
ECU-0522,27.0,Femenino,Divorciado,1,Medicina,6,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,3,4647,2,Sí,3,6,5,0,4,20,4,4,4,2,4,3,Activa,,
ECU-0523,37.0,Masculino,Soltero,2,Ciencias de la vida,4,3,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,10,4680,0,No,2,1,0,0,0,17,3,4,4,1,4,3,Activa,,
ECU-0524,50.0,Masculino,Casado,1,Medicina,20,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,28,3221,3,Sí,3,20,8,3,8,11,3,3,4,3,4,3,Activa,,
ECU-0525,34.0,Femenino,Soltero,3,Medicina,9,1,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,9,8621,0,No,3,8,7,7,7,14,3,2,4,2,2,4,Activa,,
ECU-0526,24.0,Femenino,Soltero,2,Ciencias de la vida,4,9,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,3,4577,0,No,3,2,2,2,0,14,3,3,1,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-0527,39.0,Femenino,Soltero,4,Grado técnico,20,1,Investigación y desarrollo,Representante sanitario,2,Madrid,Viajes ocasionales,2,4553,0,No,4,20,7,11,10,11,3,3,4,1,2,3,Activa,,
ECU-0528,32.0,Masculino,Soltero,3,Marketing,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,10,5396,0,No,2,10,7,0,8,12,3,4,4,4,3,2,Activa,,
ECU-0529,50.0,Masculino,Casado,2,Grado técnico,18,3,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,8,6796,1,Sí,4,4,3,1,3,14,3,3,2,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-0530,38.0,Femenino,Soltero,4,Ciencias de la vida,10,0,Investigación y desarrollo,Representante sanitario,2,Madrid,Viajes ocasionales,1,7625,0,No,4,9,7,1,8,13,3,4,2,3,4,2,Activa,,
ECU-0531,27.0,Femenino,Casado,2,Ciencias de la vida,9,1,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,1,7412,0,No,3,9,7,0,7,11,3,1,3,4,3,3,Activa,,
ECU-0532,32.0,Femenino,Soltero,2,Ciencias de la vida,10,3,Investigación y desarrollo,Director de investigación,3,Bilbao,Viajes ocasionales,3,11159,0,No,6,7,7,7,7,15,3,4,3,4,3,3,Activa,,
ECU-0533,47.0,Masculino,Soltero,4,Marketing,20,2,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,14,4960,0,No,2,7,7,1,7,12,3,1,4,4,3,3,Activa,,
ECU-0534,40.0,Masculino,Casado,4,Ciencias de la vida,20,5,Ventas,Ejecutivo de ventas,3,Madrid,Viajes frecuentes,5,10475,1,Sí,2,18,13,1,12,21,4,1,4,3,2,3,Activa,,
ECU-0535,53.0,Masculino,Casado,3,Ciencias de la vida,32,3,Investigación y desarrollo,Director de investigación,4,Barcelona,Viajes ocasionales,7,14814,0,No,3,5,1,1,3,19,3,3,3,3,4,3,Activa,,
ECU-0536,41.0,Masculino,Divorciado,4,Recursos humanos,23,3,Recursos humanos,Director,5,Madrid,Viajes ocasionales,10,19141,3,No,2,21,6,12,6,15,3,4,2,2,2,2,Activa,,
ECU-0537,60.0,Masculino,Soltero,4,Marketing,10,8,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,16,5405,0,No,1,2,2,2,2,14,3,1,1,4,3,3,Activa,,
ECU-0538,27.0,Masculino,Divorciado,2,Ciencias de la vida,9,1,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes frecuentes,10,8793,2,No,4,9,7,1,7,21,4,1,4,3,3,2,Activa,,
ECU-0539,41.0,Masculino,Casado,3,Recursos humanos,22,1,Recursos humanos,Director,5,Bilbao,Viajes ocasionales,1,19189,1,No,3,22,7,2,10,12,3,3,4,2,2,3,Activa,,
ECU-0540,50.0,Masculino,Casado,4,Marketing,4,7,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,8,3875,1,No,2,2,2,2,2,15,3,2,4,4,3,3,Activa,,
ECU-0541,28.0,Femenino,Soltero,2,Ciencias de la vida,10,7,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2216,0,Sí,4,7,7,3,7,13,2,2,1,4,1,3,Finalizada,Voluntaria,Dimisión
ECU-0542,36.0,Femenino,Casado,3,Ciencias de la vida,10,9,Investigación y desarrollo,Director de investigación,3,Bilbao,Sin desplazamientos,8,11713,1,No,2,8,7,0,5,14,3,1,1,1,4,3,Activa,,
ECU-0543,38.0,Femenino,Soltero,3,Ciencias de la vida,10,4,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,1,7861,0,Sí,4,1,0,0,0,14,3,3,3,4,3,4,Activa,,
ECU-0544,44.0,Masculino,Soltero,3,Medicina,9,2,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Sin desplazamientos,24,3708,0,No,5,5,2,1,4,14,3,3,1,3,1,3,Activa,,
ECU-0545,47.0,Femenino,Divorciado,3,Medicina,28,9,Ventas,Ejecutivo de ventas,4,Madrid,Viajes frecuentes,3,13770,2,Sí,2,22,2,11,13,12,3,3,4,4,3,2,Activa,,
ECU-0546,30.0,Masculino,Divorciado,5,Marketing,10,7,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,27,5304,1,No,2,8,7,7,7,23,4,4,3,4,3,2,Activa,,
ECU-0547,29.0,Masculino,Soltero,3,Ciencias de la vida,1,1,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,10,2642,0,No,6,1,0,0,0,11,3,3,3,3,3,3,Activa,,
ECU-0548,42.0,Masculino,Divorciado,3,Medicina,7,6,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,19,2759,0,Sí,2,2,2,2,2,12,2,3,3,4,4,3,Finalizada,Voluntaria,Dimisión
ECU-0549,43.0,Masculino,Casado,3,Ciencias de la vida,7,3,Ventas,Ejecutivo de ventas,2,Madrid,Viajes frecuentes,15,6804,1,No,5,2,2,2,2,18,3,4,4,3,2,3,Activa,,
ECU-0550,34.0,Femenino,Soltero,2,Medicina,10,3,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,8,6142,0,No,2,5,1,4,3,11,3,3,2,4,3,3,Activa,,
ECU-0551,23.0,Masculino,Casado,1,Medicina,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,9,2500,1,No,2,4,3,0,2,14,3,1,2,4,3,4,Activa,,
ECU-0552,39.0,Femenino,Casado,3,Recursos humanos,12,9,Recursos humanos,Gestor de personal,2,Madrid,Viajes ocasionales,3,6389,1,No,3,8,3,3,6,15,3,2,3,3,4,1,Activa,,
ECU-0553,56.0,Masculino,Casado,3,Medicina,30,7,Investigación y desarrollo,Representante sanitario,4,Madrid,Viajes ocasionales,9,11103,0,No,1,10,7,1,1,11,3,4,3,3,3,2,Activa,,
ECU-0554,40.0,Femenino,Soltero,1,Medicina,5,0,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,2,2342,0,Sí,2,4,2,2,3,20,4,4,4,4,2,2,Activa,,
ECU-0555,27.0,Femenino,Soltero,3,Medicina,9,8,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,7,6811,0,No,2,7,6,0,7,19,3,1,4,1,2,1,Activa,,
ECU-0556,29.0,Masculino,Divorciado,3,Marketing,2,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,10,2297,2,No,2,2,2,2,2,14,3,2,4,4,3,3,Activa,,
ECU-0557,53.0,Masculino,Soltero,3,Ciencias de la vida,19,2,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes ocasionales,6,2450,0,No,4,2,2,2,2,17,3,4,4,4,3,3,Activa,,
ECU-0558,35.0,Femenino,Divorciado,4,Ciencias de la vida,16,2,Investigación y desarrollo,Representante sanitario,2,Madrid,Sin desplazamientos,2,5093,1,No,2,1,0,0,0,11,3,1,4,1,3,4,Activa,,
ECU-0559,32.0,Masculino,Casado,4,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes frecuentes,24,5309,2,No,2,10,8,4,7,15,3,4,1,4,3,3,Activa,,
ECU-0560,38.0,Masculino,Casado,5,Medicina,6,6,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,2,3057,1,Sí,0,1,0,0,1,13,3,3,4,2,3,1,Activa,,
ECU-0561,34.0,Femenino,Divorciado,5,Ciencias de la vida,7,3,Investigación y desarrollo,Director de fabricación,2,Madrid,Viajes ocasionales,8,5121,1,No,3,0,0,0,0,14,3,1,2,3,3,3,Activa,,
ECU-0562,52.0,Masculino,Casado,4,Marketing,34,1,Ventas,Director,4,Barcelona,Viajes ocasionales,3,16856,0,No,3,34,6,1,16,11,3,1,3,1,2,4,Activa,,
ECU-0563,33.0,Masculino,Soltero,4,Otras,10,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2686,0,Sí,2,10,9,7,8,13,3,4,4,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-0564,25.0,Femenino,Soltero,1,Medicina,6,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,26,6180,0,No,5,6,5,1,4,23,4,4,3,2,3,2,Activa,,
ECU-0565,45.0,Masculino,Soltero,2,Grado técnico,9,0,Ventas,Representante de ventas,2,Barcelona,Viajes ocasionales,2,6632,0,No,3,8,7,3,1,13,3,3,2,1,1,3,Activa,,
ECU-0566,23.0,Masculino,Soltero,1,Medicina,2,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,10,3505,0,No,3,2,2,0,2,18,3,3,1,4,4,3,Activa,,
ECU-0567,47.0,Femenino,Soltero,2,Ciencias de la vida,8,4,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,27,6397,0,Sí,2,5,4,1,3,12,3,3,2,4,4,3,Finalizada,Voluntaria,Dimisión
ECU-0568,34.0,Masculino,Soltero,3,Otras,6,1,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,2,6274,0,No,5,6,5,1,4,22,4,4,4,3,3,3,Activa,,
ECU-0569,55.0,Masculino,Casado,3,Medicina,24,5,Investigación y desarrollo,Director,5,Bilbao,Viajes ocasionales,2,19859,1,Sí,2,5,2,1,4,13,3,1,4,4,3,3,Finalizada,Voluntaria,Dimisión
ECU-0570,36.0,Masculino,Soltero,4,Ciencias de la vida,10,1,Ventas,Ejecutivo de ventas,3,Bilbao,Sin desplazamientos,8,7587,0,No,1,10,7,0,9,15,3,1,1,2,2,3,Activa,,
ECU-0571,52.0,Masculino,Casado,4,Medicina,5,0,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,19,4258,1,No,3,4,3,1,2,18,3,4,4,1,3,3,Activa,,
ECU-0572,26.0,Femenino,Divorciado,2,Ciencias de la vida,5,3,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes frecuentes,1,4364,1,No,2,2,2,2,0,14,3,4,1,1,1,3,Activa,,
ECU-0573,29.0,Femenino,Casado,3,Medicina,11,4,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,27,4335,1,No,3,8,7,1,1,12,3,3,2,1,3,2,Activa,,
ECU-0574,26.0,Masculino,Soltero,3,Grado técnico,6,6,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,8,5326,0,No,2,4,3,1,2,17,3,1,4,3,2,2,Finalizada,Voluntaria,Dimisión
ECU-0575,34.0,Femenino,Soltero,4,Ciencias de la vida,10,2,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,1,3280,0,No,2,4,2,1,3,16,3,4,2,3,4,3,Activa,,
ECU-0576,54.0,Femenino,Divorciado,4,Medicina,9,9,Investigación y desarrollo,Director de fabricación,2,Madrid,Viajes ocasionales,19,5485,2,Sí,4,5,3,1,4,11,3,1,4,2,3,3,Activa,,
ECU-0577,27.0,Masculino,Casado,1,Marketing,5,0,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,8,4342,1,No,3,4,2,1,1,19,3,4,3,2,3,3,Activa,,
ECU-0578,37.0,Femenino,Divorciado,1,Ciencias de la vida,6,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,10,2782,2,Sí,3,5,3,4,3,13,3,1,4,2,3,2,Activa,,
ECU-0579,38.0,Femenino,Soltero,4,Ciencias de la vida,17,6,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes frecuentes,2,5980,0,Sí,2,15,7,4,12,12,3,1,1,4,4,3,Activa,,
ECU-0580,34.0,Femenino,Soltero,4,Medicina,6,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,2,4381,0,No,3,6,5,1,3,11,3,1,3,3,2,3,Activa,,
ECU-0581,35.0,Femenino,Casado,4,Ciencias de la vida,3,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,8,2572,1,No,1,3,2,0,2,16,3,4,1,2,3,2,Activa,,
ECU-0582,30.0,Masculino,Casado,3,Ciencias de la vida,7,3,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,1,3833,2,No,2,2,2,0,2,21,4,3,4,3,1,3,Activa,,
ECU-0583,40.0,Femenino,Casado,2,Medicina,8,1,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes frecuentes,2,4244,1,No,2,8,7,3,7,24,4,2,3,4,4,3,Activa,,
ECU-0584,34.0,Femenino,Casado,2,Ciencias de la vida,6,5,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,8,6500,1,No,1,3,2,1,2,17,3,1,3,2,3,3,Activa,,
ECU-0585,42.0,Masculino,Divorciado,3,Ciencias de la vida,24,1,Investigación y desarrollo,Director,5,Bilbao,Viajes frecuentes,8,18430,1,No,4,24,7,14,9,13,3,4,2,2,3,2,Activa,,
ECU-0586,23.0,Masculino,Casado,3,Ciencias de la vida,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,6,1601,2,Sí,2,0,0,0,0,21,4,1,3,3,4,3,Finalizada,Voluntaria,Dimisión
ECU-0587,24.0,Masculino,Divorciado,3,Ciencias de la vida,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Sin desplazamientos,9,2694,3,No,4,1,0,0,0,11,3,2,3,3,2,3,Activa,,
ECU-0588,52.0,Femenino,Casado,4,Ciencias de la vida,9,8,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,11,3149,1,No,3,5,2,1,4,20,4,3,4,2,3,3,Activa,,
ECU-0589,50.0,Masculino,Casado,3,Medicina,30,5,Investigación y desarrollo,Director de investigación,4,Madrid,Viajes ocasionales,2,17639,0,No,3,4,3,0,3,16,3,3,3,4,3,3,Activa,,
ECU-0590,29.0,Femenino,Casado,2,Ciencias de la vida,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,1,2319,1,Sí,1,1,0,0,0,11,3,1,2,4,2,3,Finalizada,Voluntaria,Dimisión
ECU-0591,33.0,Masculino,Casado,3,Medicina,14,0,Investigación y desarrollo,Director de investigación,3,Bilbao,Viajes ocasionales,7,11691,0,No,3,13,9,3,7,11,3,3,3,4,3,4,Activa,,
ECU-0592,33.0,Femenino,Soltero,3,Marketing,6,5,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,16,5324,0,No,3,3,2,0,2,15,3,1,1,3,3,3,Finalizada,Voluntaria,Dimisión
ECU-0593,47.0,Femenino,Casado,2,Otras,26,1,Investigación y desarrollo,Director,4,Bilbao,Viajes ocasionales,2,16752,1,Sí,3,26,14,3,0,11,3,4,3,3,3,2,Activa,,
ECU-0594,36.0,Femenino,Casado,3,Otras,10,0,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,1,5228,1,No,2,9,7,0,5,15,3,2,3,1,3,3,Activa,,
ECU-0595,29.0,Masculino,Casado,2,Ciencias de la vida,10,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,23,2700,1,No,3,10,7,0,7,24,4,3,3,3,4,3,Activa,,
ECU-0596,58.0,Masculino,Soltero,4,Ciencias de la vida,40,7,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,2,19246,0,Sí,2,31,15,13,8,12,2,2,4,4,3,3,Finalizada,Voluntaria,Jubilación
ECU-0597,35.0,Femenino,Soltero,4,Ciencias de la vida,7,3,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,1,2506,0,No,0,2,2,2,2,13,3,3,4,3,4,3,Activa,,
ECU-0598,42.0,Femenino,Casado,2,Ciencias de la vida,8,9,Investigación y desarrollo,Director de fabricación,2,Madrid,Viajes ocasionales,1,6062,1,Sí,4,4,3,0,2,13,3,4,4,4,2,3,Activa,,
ECU-0599,28.0,Masculino,Soltero,4,Medicina,5,6,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,2,4382,0,No,3,2,2,2,1,17,3,3,3,4,3,2,Finalizada,Voluntaria,Dimisión
ECU-0600,36.0,Masculino,Casado,3,Recursos humanos,8,4,Recursos humanos,Gestor de personal,1,Madrid,Viajes ocasionales,13,2143,1,No,2,5,2,0,4,13,3,2,3,2,3,3,Activa,,
ECU-0601,32.0,Femenino,Casado,3,Ciencias de la vida,14,1,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,4,6162,1,No,3,14,13,6,8,12,3,3,3,3,2,3,Activa,,
ECU-0602,40.0,Masculino,Soltero,4,Medicina,10,6,Investigación y desarrollo,Técnico de laboratorio,2,Madrid,Viajes frecuentes,16,5094,0,No,6,1,0,0,0,14,3,3,1,4,2,3,Activa,,
ECU-0603,30.0,Femenino,Soltero,3,Medicina,12,5,Investigación y desarrollo,Director de fabricación,2,Madrid,Viajes ocasionales,2,6877,0,Sí,4,0,0,0,0,24,4,4,3,2,2,2,Activa,,
ECU-0604,45.0,Femenino,Soltero,3,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,2,2274,0,No,3,1,0,0,0,14,3,3,2,4,2,3,Activa,,
ECU-0605,42.0,Masculino,Casado,3,Ciencias de la vida,10,1,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,29,4434,1,No,3,9,8,7,8,13,3,2,2,4,3,2,Activa,,
ECU-0606,38.0,Masculino,Divorciado,3,Ciencias de la vida,13,2,Investigación y desarrollo,Representante sanitario,2,Madrid,Viajes frecuentes,12,6288,1,No,3,4,3,1,2,15,3,1,1,3,2,2,Activa,,
ECU-0607,34.0,Femenino,Soltero,4,Ciencias de la vida,6,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes frecuentes,16,2553,0,No,3,5,2,1,3,16,3,4,3,3,2,3,Activa,,
ECU-0608,49.0,Femenino,Casado,3,Marketing,9,1,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,11,7654,2,No,3,9,8,7,7,18,3,4,3,1,3,4,Finalizada,Voluntaria,Dimisión
ECU-0609,55.0,Masculino,Soltero,1,Medicina,12,4,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,5160,0,No,3,9,7,7,3,16,3,4,3,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-0610,43.0,Masculino,Casado,2,Ciencias de la vida,22,6,Investigación y desarrollo,Director de investigación,4,Bilbao,Viajes ocasionales,14,17159,1,No,3,4,1,1,0,24,4,1,2,3,3,3,Activa,,
ECU-0611,27.0,Masculino,Divorciado,1,Grado técnico,9,1,Investigación y desarrollo,Director de investigación,3,Bilbao,Viajes ocasionales,5,12808,1,Sí,3,9,8,0,8,16,3,4,3,2,2,3,Activa,,
ECU-0612,35.0,Masculino,Soltero,3,Otras,17,3,Investigación y desarrollo,Director de fabricación,3,Madrid,Viajes ocasionales,7,10221,0,No,3,8,5,1,6,21,4,3,3,2,3,4,Activa,,
ECU-0613,28.0,Femenino,Casado,4,Marketing,8,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,4779,0,Sí,2,8,7,7,5,20,4,2,2,1,3,3,Activa,,
ECU-0614,34.0,Masculino,Casado,2,Recursos humanos,4,0,Recursos humanos,Gestor de personal,1,Bilbao,Viajes ocasionales,3,3737,1,No,1,3,2,0,2,19,3,4,3,3,3,1,Activa,,
ECU-0615,26.0,Femenino,Casado,2,Medicina,8,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes frecuentes,5,2366,1,Sí,2,8,7,1,7,14,3,3,3,1,2,3,Finalizada,Voluntaria,Dimisión
ECU-0616,27.0,Masculino,Casado,3,Medicina,0,1,Investigación y desarrollo,Investigador,1,Barcelona,Sin desplazamientos,3,1706,3,No,6,0,0,0,0,11,3,4,4,3,3,2,Activa,,
ECU-0617,51.0,Femenino,Casado,4,Marketing,29,2,Ventas,Director,4,Bilbao,Viajes ocasionales,26,16307,1,No,2,20,6,4,17,14,3,3,1,3,3,2,Activa,,
ECU-0618,44.0,Masculino,Soltero,3,Medicina,10,9,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,4,5933,0,No,2,5,2,2,3,12,3,2,4,4,3,2,Activa,,
ECU-0619,25.0,Masculino,Soltero,1,Medicina,6,7,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,2,3424,0,No,3,4,3,0,1,13,3,1,1,3,4,2,Activa,,
ECU-0620,33.0,Masculino,Divorciado,3,Medicina,9,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,1,4037,1,No,5,9,8,0,8,22,4,1,1,1,4,3,Activa,,
ECU-0621,35.0,Femenino,Soltero,1,Medicina,6,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,27,2559,0,No,3,6,5,1,1,11,3,1,3,4,2,2,Activa,,
ECU-0622,36.0,Masculino,Casado,2,Ciencias de la vida,18,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,1,6201,1,Sí,1,18,14,4,11,14,3,4,2,4,3,2,Activa,,
ECU-0623,32.0,Masculino,Divorciado,4,Ciencias de la vida,8,2,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,13,4403,1,No,3,5,2,0,3,11,3,4,2,3,3,2,Activa,,
ECU-0624,30.0,Masculino,Divorciado,4,Ciencias de la vida,10,9,Investigación y desarrollo,Investigador,1,Barcelona,Viajes frecuentes,5,3761,1,No,3,5,4,0,3,12,3,4,2,2,2,2,Activa,,
ECU-0625,53.0,Femenino,Casado,2,Marketing,35,7,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,7,10934,1,Sí,3,5,2,0,4,18,3,4,1,4,2,3,Activa,,
ECU-0626,45.0,Masculino,Divorciado,3,Marketing,18,4,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,9,10761,1,Sí,2,5,4,0,2,12,3,1,4,3,3,3,Activa,,
ECU-0627,32.0,Femenino,Casado,2,Medicina,9,5,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,8,5175,1,No,3,5,3,1,3,12,3,3,3,3,4,2,Activa,,
ECU-0628,52.0,Femenino,Casado,4,Medicina,31,3,Investigación y desarrollo,Director de fabricación,4,Bilbao,Viajes frecuentes,25,13826,0,No,3,9,8,0,0,22,4,4,3,3,2,3,Activa,,
ECU-0629,37.0,Masculino,Divorciado,4,Marketing,9,4,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,16,6334,2,No,2,1,0,0,0,19,3,3,4,4,2,3,Activa,,
ECU-0630,28.0,Masculino,Divorciado,2,Medicina,6,1,Recursos humanos,Gestor de personal,1,Barcelona,Viajes ocasionales,8,4936,1,No,6,5,1,0,4,13,3,4,2,4,2,3,Activa,,
ECU-0631,22.0,Masculino,Casado,2,Ciencias de la vida,4,6,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes ocasionales,1,4775,2,No,2,2,2,2,2,22,4,4,4,1,2,1,Activa,,
